Linux 5.4.0-104-generic (discslab-server1) 	03/31/2022 	_x86_64_	(36 CPU)

12:04:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:25 PM    2   43.88    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM    3   44.44    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:07:25 PM    4   41.41    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   48.48
12:07:25 PM    5   43.88    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM    6   42.86    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM    7   45.45    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:07:25 PM    8   40.82    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM    9   44.44    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:07:25 PM   10   42.42    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:07:25 PM   11   43.43    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:07:25 PM   12   42.86    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   46.94
12:07:25 PM   13   45.36    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   47.42
12:07:25 PM   14   42.86    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM   15   46.94    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   46.94
12:07:25 PM   16   42.42    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:07:25 PM   17   44.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
12:07:25 PM   18   42.86    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM   19   44.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   48.00
12:07:25 PM   20   41.41    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:07:25 PM   21   46.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
12:07:25 PM   22   43.88    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   46.94
12:07:25 PM   23   44.90    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM   24   74.75    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   15.15
12:07:25 PM   25   45.92    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   46.94
12:07:25 PM   26   40.82    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   48.98
12:07:25 PM   27   44.90    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   46.94
12:07:25 PM   28   42.42    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   47.47
12:07:25 PM   29   46.46    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:07:25 PM   30   43.30    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   47.42
12:07:25 PM   31   44.44    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   48.48
12:07:25 PM   32   44.44    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:07:25 PM   33   43.88    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   47.96
12:07:25 PM   34   41.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
12:07:25 PM   35   75.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

12:07:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:26 PM  all   52.46    0.00    7.97    0.00    0.00    0.00    0.00    0.00    0.00   39.56
12:07:26 PM    0   52.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
12:07:26 PM    1   52.04    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   41.84
12:07:26 PM    2   50.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
12:07:26 PM    3   52.04    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   41.84
12:07:26 PM    4   51.02    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   40.82
12:07:26 PM    5   51.52    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   40.40
12:07:26 PM    6   51.52    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   40.40
12:07:26 PM    7   51.52    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM    8   50.51    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM    9   52.53    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   10   51.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
12:07:26 PM   11   50.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   40.82
12:07:26 PM   12   51.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
12:07:26 PM   13   51.49    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   40.59
12:07:26 PM   14   49.49    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   15   51.49    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   40.59
12:07:26 PM   16   52.53    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   17   52.04    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   41.84
12:07:26 PM   18   50.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
12:07:26 PM   19   50.51    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   40.40
12:07:26 PM   20   52.53    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   40.40
12:07:26 PM   21   52.53    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   42.42
12:07:26 PM   22   51.52    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   23   37.37    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   54.55
12:07:26 PM   24   65.66    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   26.26
12:07:26 PM   25   50.51    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   26   51.52    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   42.42
12:07:26 PM   27   53.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   40.00
12:07:26 PM   28   50.51    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   29   50.51    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   40.40
12:07:26 PM   30   52.48    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   38.61
12:07:26 PM   31   51.52    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   41.41
12:07:26 PM   32   62.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
12:07:26 PM   33   52.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
12:07:26 PM   34   52.04    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   40.82
12:07:26 PM   35   78.22    0.00   20.79    0.00    0.00    0.00    0.00    0.00    0.00    0.99

12:07:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:27 PM  all   46.71    0.00   11.20    0.00    0.00    0.00    0.00    0.00    0.00   42.09
12:07:27 PM    0   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM    1   46.46    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:27 PM    2   45.92    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM    3   46.94    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   44.90
12:07:27 PM    4   45.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:27 PM    5   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM    6   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM    7   46.46    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM    8   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:27 PM    9   45.45    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   10   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM   11   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   12   42.42    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:27 PM   13   45.45    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   14   44.90    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   45.92
12:07:27 PM   15   47.42    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   43.30
12:07:27 PM   16   41.41    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM   17   46.46    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   18   44.44    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM   19   46.46    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM   20   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM   21   45.92    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM   22   44.44    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:27 PM   23   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   24   44.90    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   44.90
12:07:27 PM   25   44.44    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   26   43.43    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   27   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM   28   47.47    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM   29   45.45    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   43.43
12:07:27 PM   30   42.86    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM   31   45.45    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:27 PM   32   74.75    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   12.12
12:07:27 PM   33   44.90    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   45.92
12:07:27 PM   34   46.94    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   43.88
12:07:27 PM   35   72.00    0.00   28.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

12:07:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:28 PM  all   48.33    0.00    8.72    0.00    0.00    0.03    0.00    0.00    0.00   42.92
12:07:28 PM    0   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:28 PM    1   47.47    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:28 PM    2   46.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM    3   47.52    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:07:28 PM    4   46.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:28 PM    5   48.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM    6   46.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM    7   48.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM    8   47.47    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:28 PM    9   47.96    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   45.92
12:07:28 PM   10   46.94    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   44.90
12:07:28 PM   11   48.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   12   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:28 PM   13   45.00    0.00    8.00    0.00    0.00    1.00    0.00    0.00    0.00   46.00
12:07:28 PM   14   45.54    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:07:28 PM   15   46.53    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   44.55
12:07:28 PM   16   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   17   46.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:07:28 PM   18   47.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:28 PM   19   48.48    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:28 PM   20   45.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:07:28 PM   21   46.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   22   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   23   46.46    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   46.46
12:07:28 PM   24   45.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   25   48.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
12:07:28 PM   26   44.44    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:28 PM   27   48.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   28   45.45    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   44.44
12:07:28 PM   29   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   30   46.46    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:28 PM   31   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   32   72.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   17.00
12:07:28 PM   33   45.45    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   45.45
12:07:28 PM   34   47.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
12:07:28 PM   35   80.81    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00

12:07:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:29 PM  all   49.06    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   40.51
12:07:29 PM    0   47.06    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   42.16
12:07:29 PM    1   48.51    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:07:29 PM    2   45.54    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM    3   49.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
12:07:29 PM    4   46.46    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   42.42
12:07:29 PM    5   47.52    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM    6   44.55    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   41.58
12:07:29 PM    7   48.51    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   41.58
12:07:29 PM    8   47.06    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   42.16
12:07:29 PM    9   49.02    0.00    7.84    0.00    0.00    0.00    0.00    0.00    0.00   43.14
12:07:29 PM   10   47.06    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   42.16
12:07:29 PM   11   49.50    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   12   46.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
12:07:29 PM   13   48.51    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   14   47.52    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   15   47.52    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   41.58
12:07:29 PM   16   45.54    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   45.54
12:07:29 PM   17   48.51    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   18   46.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
12:07:29 PM   19   49.50    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   20   47.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:07:29 PM   21   48.04    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   41.18
12:07:29 PM   22   46.53    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   23   49.02    0.00    7.84    0.00    0.00    0.00    0.00    0.00    0.00   43.14
12:07:29 PM   24   47.06    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   42.16
12:07:29 PM   25   49.50    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   26   46.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
12:07:29 PM   27   48.51    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   28   45.54    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   29   50.00    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   41.18
12:07:29 PM   30   46.53    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   43.56
12:07:29 PM   31   49.50    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   42.57
12:07:29 PM   32   75.76    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   13.13
12:07:29 PM   33   48.04    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   43.14
12:07:29 PM   34   47.52    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   41.58
12:07:29 PM   35   73.27    0.00   26.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00

12:07:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:30 PM  all   46.61    0.00    9.01    0.00    0.00    0.00    0.00    0.00    0.00   44.39
12:07:30 PM    0   46.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:07:30 PM    1   46.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   47.00
12:07:30 PM    2   45.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
12:07:30 PM    3   44.55    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   46.53
12:07:30 PM    4   45.10    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   46.08
